SerialNo,RespSex,Age_Banded,age_dv,Country_DV,surveyyear,bhhsize,below16,Below6,hhdinc,workstat,marstat2,bethnicity,Region_DV,Religion_DV,WIMD_2014_quintile,NIMD_2010_quintile,UrbanRuralInd,psu_dv,stratum_dv,combinedW1_4weight,countryW1_4weight,dietary,fdreac_dv,Q2_14sub_DV,Q2_14su2_DV,Q2_14su3_DV,Q2_14su4_DV,Q2_14su5_DV,Q2_14su6_DV,Q2_14su7_DV,Q2_14su8_DV,q2_14su9_DV,q2_14s10_DV,q2_14s11_DV,Q2_14s12_DV,Q2_14s13_DV,Q2_14s14_DV,Q2_14s15_DV,q2_14s16_DV,Q3_1,q3_131,Q6_4,Q11_8bDV,Q11_8bD2,Q11_8bD3,Q11_8bD4,Q11_8bD5,Q11_8bD6,Q11_8bD7,Q11_8bD8,Q11_8bD9,Q11_8b18,Q11_8b19,Q11_8b20,Q11_8b22,Q11_8b23,w3w2_Q11_8b_15,Q11_8b21,W3_Q11_8b_19,Q11_8b24,Q11_8b25,Q11_8b25v2,bpoison,Q4_27_6_Slice
108636,2,12,-1,1,1,1,2,-1,2,2,2,1,5,1,-1,-1,1,1247,512,0.507002865,0.423216,3,0,3,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
110121,2,12,-1,1,1,1,2,-1,-9,2,2,1,2,1,-1,-1,1,1047,596,0.618866365,0.516593,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
101748,1,11,-1,1,1,1,2,-1,4,2,2,1,2,1,-1,-1,1,1047,596,0.632495494,0.527969,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
107801,2,12,-1,1,1,1,2,-1,4,2,2,1,2,1,-1,-1,1,1047,596,0.618866365,0.516593,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
103199,1,12,-1,1,1,1,2,-1,-9,2,2,1,2,1,-1,-1,1,1047,596,0.632495494,0.527969,3,0,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
106043,2,8,-1,1,1,2,2,-1,1,1,1,1,2,1,-1,-1,1,1047,596,1.168274936,0.975205,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
108249,2,9,-1,1,1,4,2,-1,-9,4,1,1,5,1,-1,-1,1,1489,545,2.022958952,1.688645,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
110238,2,8,-1,2,1,3,1,-1,2,1,1,1,10,3,-1,-1,1,1844,571,1.072032613,0.894869,3,0,7,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8,4
106299,2,9,-1,2,1,1,2,-1,2,4,2,1,10,1,-1,-1,1,1844,571,0.56647018,0.472855,3,0,6,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
105299,2,7,-1,1,1,2,1,-1,1,4,2,1,8,1,-1,-1,1,1401,677,0.69260239,0.578143,3,0,5,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
101032,1,7,-1,1,1,2,2,-1,3,1,2,2,8,1,-1,-1,1,1401,677,1.841291294,1.537,3,0,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8,4
102298,2,12,-1,1,1,1,2,-1,2,2,2,1,8,1,-1,-1,1,1401,677,0.591806945,0.494005,3,0,5,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
100083,2,7,-1,1,1,1,2,-1,1,4,2,2,9,1,-1,-1,1,1566,708,2.64693647,2.209503,3,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
107225,2,12,-1,1,1,1,2,-1,1,2,2,1,9,1,-1,-1,1,1566,708,0.565430173,0.471987,3,0,8,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8,5
101487,1,8,-1,1,1,1,2,-1,1,3,2,1,8,3,-1,-1,1,1913,613,0.966596081,0.806856,3,0,4,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1
104742,2,10,-1,1,1,1,2,-1,-9,1,2,1,8,3,-1,-1,1,1913,613,0.497935105,0.415646,3,0,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
102413,1,12,-1,1,1,2,2,-1,3,2,1,1,5,1,-1,-1,1,1127,707,1.036336097,0.865071,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
103877,2,9,-1,1,1,4,2,-1,2,4,1,1,2,1,-1,-1,1,1056,544,2.469298724,2.061223,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
101302,1,12,-1,1,1,1,2,-1,-9,2,2,1,2,3,-1,-1,1,1056,544,0.632495494,0.527969,3,0,8,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
110688,2,8,-1,1,1,1,2,-1,1,1,2,2,5,1,-1,-1,1,1341,696,0.478551577,0.399466,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8,4
102226,2,10,-1,1,1,3,2,-1,4,1,1,1,3,1,-1,-1,2,1824,673,1.296199439,1.08199,3,0,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
106156,1,8,-1,1,1,3,2,-1,1,4,2,1,5,1,-1,-1,1,1095,696,2.484260161,2.073711,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
111012,2,7,-1,1,1,2,1,-1,1,4,2,1,5,3,-1,-1,1,1095,696,0.593355502,0.495297,3,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
105832,2,12,-1,1,1,1,2,-1,1,2,2,1,5,1,-1,-1,1,1095,696,0.507002865,0.423216,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1
100666,2,12,-1,1,1,1,2,-1,2,2,2,1,8,1,-1,-1,1,1457,618,0.591806945,0.494005,3,0,5,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
106762,1,12,-1,1,1,1,2,-1,2,2,2,1,8,1,-1,-1,1,1457,618,0.604839559,0.504883,3,0,7,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
102819,1,12,-1,1,1,2,2,-1,-9,2,1,1,5,1,-1,-1,1,1355,501,1.036336097,0.865071,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
105949,2,12,-1,1,1,1,2,-1,-9,2,2,1,5,1,-1,-1,1,1355,501,0.507002865,0.423216,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
105267,1,9,-1,1,1,1,2,-1,1,1,1,2,7,2,-1,-1,1,1118,678,3.483777268,2.908048,3,1,4,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
104455,1,12,-1,1,1,2,2,-1,2,2,1,2,7,2,-1,-1,1,1767,678,1.246295606,1.040333,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
110433,1,7,-1,1,1,1,2,-1,-9,4,2,2,7,2,-1,-1,1,1767,678,2.845542036,2.375287,3,1,4,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
105351,2,8,-1,1,1,3,1,-1,-9,4,2,1,7,1,-1,-1,1,1767,678,0.575504953,0.480397,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
104614,2,11,-1,1,1,2,2,-1,2,4,2,2,7,3,-1,-1,1,1080,575,1.084307443,0.905114,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
100026,2,11,-1,1,1,1,2,-1,1,2,2,1,7,1,-1,-1,1,1080,575,0.609720719,0.508958,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
106240,1,12,-1,1,1,2,2,-1,2,2,1,1,9,1,-1,-1,1,1277,590,1.155764616,0.964763,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
104752,1,11,-1,1,1,1,2,-1,1,3,2,1,2,1,-1,-1,1,1165,673,0.632495494,0.527969,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
104057,2,12,-1,1,1,1,2,-1,-9,4,2,1,2,1,-1,-1,1,1048,544,0.618866365,0.516593,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
103993,1,12,-1,1,1,2,2,-1,-9,2,1,1,2,1,-1,-1,1,1048,544,1.264990072,1.055938,3,0,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
106441,1,12,-1,1,1,2,2,-1,3,2,1,1,9,1,-1,-1,1,1160,708,1.155764616,0.964763,3,0,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
100518,2,12,-1,1,1,1,2,-1,-9,2,2,1,6,1,-1,-1,1,1877,567,0.684343728,0.571249,3,0,5,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
106946,1,12,-1,1,1,1,2,-1,-9,2,2,1,6,1,-1,-1,2,1877,567,0.699414206,0.583829,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
105393,1,9,-1,1,1,4,1,-1,3,1,1,1,7,1,-1,-1,1,1128,663,2.090266178,1.744829,3,0,3,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
106204,2,9,-1,1,1,3,1,-1,3,1,2,1,7,1,-1,-1,1,1128,663,0.575504953,0.480397,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
108002,1,9,-1,1,1,2,2,-1,1,4,1,1,1,1,-1,-1,1,1497,684,1.69187576,1.412276,3,0,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
105145,1,10,-1,1,1,2,2,-1,3,1,1,1,1,1,-1,-1,1,1497,684,1.178284658,0.983561,3,0,5,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
109104,2,10,-1,1,1,2,2,-1,-9,1,2,1,8,1,-1,-1,1,1183,677,0.995869295,0.831292,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
106174,2,12,-1,1,1,2,2,-1,2,2,1,1,7,1,-1,-1,1,1345,718,1.219441438,1.017916,3,0,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
100832,1,9,-1,1,1,1,2,-1,3,1,2,2,7,3,-1,-1,1,1345,718,0.696755087,0.58161,3,0,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
108343,1,8,-1,1,1,1,2,-1,3,1,2,2,7,1,-1,-1,1,1345,718,2.090266178,1.744829,3,0,6,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
100595,2,11,-1,1,1,3,2,-1,-9,4,1,1,2,3,-1,-1,1,1594,640,1.856600012,1.549778,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
103338,2,11,-1,1,1,3,2,-1,3,2,2,1,3,1,-1,-1,1,1194,694,1.540562557,1.285969,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
103405,2,12,-1,1,1,1,2,-1,2,2,2,1,3,1,-1,-1,1,1194,694,0.513520547,0.428656,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
110130,1,12,-1,2,1,2,2,-1,4,2,1,1,10,1,-1,-1,1,1844,571,1.160781389,0.968951,3,0,3,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
108761,1,7,-1,2,1,5,2,-1,4,1,2,1,10,1,-1,-1,1,1844,571,3.090489756,2.579755,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
101593,2,8,-1,1,1,1,2,-1,-9,4,2,1,9,3,-1,-1,1,1700,590,0.564021812,0.470811,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
103204,1,9,-1,1,1,4,1,-1,2,1,1,1,5,1,-1,-1,1,1912,615,1.158750856,0.967255,3,0,4,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
100626,2,8,-1,1,1,3,1,-1,1,4,2,1,5,1,-1,-1,1,1912,615,0.505740196,0.422161,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
108295,1,12,-1,1,1,1,2,-1,2,2,2,1,2,1,-1,-1,1,1594,640,0.632495494,0.527969,3,0,7,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
103070,1,12,-1,1,1,2,2,-1,3,2,1,1,2,1,-1,-1,1,1594,640,1.264990072,1.055938,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
110558,1,12,-1,1,1,1,2,-1,2,2,2,1,2,1,-1,-1,1,1594,640,0.632495494,0.527969,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4
106957,1,11,-1,1,1,2,2,-1,-9,3,2,1,1,1,-1,-1,1,1792,693,1.058676543,0.88372,3,0,2,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
103498,2,11,-1,1,1,2,2,-1,-9,3,1,1,4,1,-1,-1,1,1276,680,1.030161114,0.859917,3,0,6,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
103839,1,5,-1,1,1,4,2,-1,3,4,2,1,4,1,-1,-1,1,1276,680,3.604596739,3.008901,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
109766,2,8,-1,1,1,4,1,-1,2,4,1,1,4,3,-1,-1,1,1276,680,1.155661073,0.964676,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
107879,2,10,-1,1,1,3,1,-1,2,4,2,1,5,1,-1,-1,1,1158,512,0.450818673,0.376316,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
100783,1,12,-1,1,1,1,2,-1,-9,2,2,1,7,1,-1,-1,1,1767,678,0.623148261,0.520166,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
108811,1,8,-1,1,1,5,1,-1,-9,1,2,2,7,1,-1,-1,1,1767,678,2.787022181,2.326438,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
108992,2,12,-1,1,1,1,2,-1,3,2,2,1,6,1,-1,-1,1,1280,698,0.684343728,0.571249,3,0,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
102590,1,8,-1,1,1,3,1,-1,2,4,1,2,2,2,-1,-1,1,1338,637,2.021586327,1.687499,3,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1
103080,2,12,-1,1,1,1,2,-1,1,2,2,1,8,1,-1,-1,1,1905,506,0.591806945,0.494005,3,0,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4
102468,1,11,-1,1,1,1,2,-1,-9,2,2,1,5,3,-1,-1,1,1273,615,0.518168049,0.432536,1,0,8,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
109926,1,9,-1,1,1,2,2,-1,3,1,2,1,7,1,-1,-1,1,1080,575,1.393511091,1.163219,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2
106320,1,11,-1,1,1,4,2,-1,2,3,1,1,2,1,-1,-1,1,1358,637,4.024574399,3.359473,3,0,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
107475,2,11,-1,1,1,2,1,-1,1,1,1,1,7,3,-1,-1,1,1589,543,0.513007416,0.428228,3,0,5,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5
